# x		y
1.240000	24.373134
1.250000	24.477612
1.260000	24.582289
1.270000	24.687164
1.280000	24.792239
1.290000	24.897512
1.300000	25.002985
1.310000	25.108657
1.320000	25.214527
1.330000	25.320597
1.340000	25.426866
1.350000	25.533333
1.360000	25.640000
1.370000	25.746866
1.380000	25.853930
1.390000	25.961194
1.400000	26.068657
1.410000	26.176318
1.420000	26.284179
1.430000	26.392239
1.440000	26.500498
1.450000	26.608955
1.460000	26.717612
1.470000	26.826468
1.480000	26.935522
1.490000	27.044776
1.500000	27.154229
1.510000	27.263881
1.520000	27.373731
1.530000	27.483781
1.540000	27.594030
1.550000	27.704478
1.560000	27.815124
1.570000	27.925970
1.580000	28.037015
1.590000	28.148259
1.600000	28.259701
1.610000	28.371343
1.620000	28.483184
1.630000	28.595224
1.640000	28.707463
1.650000	28.819900
1.660000	28.932537
1.670000	29.045373
1.680000	29.158408
1.690000	29.271642
1.700000	29.385075
1.710000	29.498706
1.720000	29.612537
1.730000	29.726567
1.740000	29.840796
1.750000	29.955224
1.760000	30.069851
1.770000	30.184677
1.780000	30.299701
1.790000	30.414925
1.800000	30.530348
1.810000	30.645970
1.820000	30.761791
1.830000	30.877811
1.840000	30.994030
1.850000	31.110448
1.860000	31.227065
1.870000	31.343881
1.880000	31.460896
1.890000	31.578109
1.900000	31.695522
1.910000	31.813134
1.920000	31.930945
1.930000	32.048955
1.940000	32.167164
1.950000	32.285572
1.960000	32.404179
1.970000	32.522985
1.980000	32.641990
1.990000	32.761194
2.000000	32.880597
2.010000	33.000199
2.020000	33.120000
2.030000	33.240000
2.040000	33.360199
2.050000	33.480597
2.060000	33.601194
2.070000	33.721990
2.080000	33.842985
2.090000	33.964179
2.100000	34.085572
2.110000	34.207164
2.120000	34.328955
2.130000	34.450945
2.140000	34.573134
2.150000	34.695522
2.160000	34.818109
2.170000	34.940896
2.180000	35.063881
2.190000	35.187065
2.200000	35.310448
2.210000	35.434030
2.220000	35.557811
2.230000	35.681791
2.240000	35.805970
2.250000	35.930348
2.260000	36.054925
2.270000	36.179701
2.280000	36.304677
2.290000	36.429851
2.300000	36.555224
2.310000	36.680796
2.320000	36.806567
2.330000	36.932537
2.340000	37.058706
2.350000	37.185075
2.360000	37.311642
2.370000	37.438408
2.380000	37.565373
2.390000	37.692537
2.400000	37.819900
2.410000	37.947463
2.420000	38.075224
2.430000	38.203184
2.440000	38.331343
2.450000	38.459701
2.460000	38.588259
2.470000	38.717015
2.480000	38.845970
2.490000	38.975124
2.500000	39.104478
2.510000	39.234030
2.520000	39.363781
2.530000	39.493731
2.540000	39.623881
2.550000	39.754229
2.560000	39.884776
2.570000	40.015522
2.580000	40.146468
2.590000	40.277612
2.600000	40.408955
2.610000	40.540498
2.620000	40.672239
2.630000	40.804179
2.640000	40.936318
2.650000	41.068657
2.660000	41.201194
2.670000	41.333930
2.680000	41.466866
2.690000	41.600000
2.700000	41.733333
2.710000	41.866866
2.720000	42.000597
2.730000	42.134527
2.740000	42.268657
2.750000	42.402985
2.760000	42.537512
2.770000	42.672239
2.780000	42.807164
2.790000	42.942289
2.800000	43.077612
2.810000	43.213134
2.820000	43.348856
2.830000	43.484776
2.840000	43.620896
2.850000	43.757214
2.860000	43.893731
2.870000	44.030448
2.880000	44.167363
2.890000	44.304478
2.900000	44.441791
2.910000	44.579303
2.920000	44.717015
2.930000	44.854925
2.940000	44.993035
2.950000	45.131343
2.960000	45.269851
2.970000	45.408557
2.980000	45.547463
2.990000	45.686567
3.000000	45.825871
3.010000	45.965373
3.020000	46.105075
3.030000	46.244975
3.040000	46.385075
3.050000	46.525373
3.060000	46.665871
3.070000	46.806567
3.080000	46.947463
3.090000	47.088557
3.100000	47.229851
3.110000	47.371343
3.120000	47.513035
3.130000	47.654925
3.140000	47.797015
3.150000	47.939303
3.160000	48.081791
3.170000	48.224478
3.180000	48.367363
3.190000	48.510448
3.200000	48.653731
3.210000	48.797214
3.220000	48.940896
3.230000	49.084776
3.240000	49.228856
3.250000	49.373134
3.260000	49.517612
3.270000	49.662289
3.280000	49.807164
3.290000	49.952239
3.300000	50.097512
3.310000	50.242985
3.320000	50.388657
3.330000	50.534527
3.340000	50.680597
3.350000	50.826866
3.360000	50.973333
3.370000	51.120000
3.380000	51.266866
3.390000	51.413930
3.400000	51.561194
3.410000	51.708657
3.420000	51.856318
3.430000	52.004179
3.440000	52.152239
3.450000	52.300498
3.460000	52.448955
3.470000	52.597612
3.480000	52.746468
3.490000	52.895522
3.500000	53.044776
3.510000	53.194229
3.520000	53.343881
3.530000	53.493731
3.540000	53.643781
3.550000	53.794030
3.560000	53.944478
3.570000	54.095124
3.580000	54.245970
3.590000	54.397015
3.600000	54.548259
3.610000	54.699701
3.620000	54.851343
3.630000	55.003184
3.640000	55.155224
3.650000	55.307463
3.660000	55.459900
3.670000	55.612537
3.680000	55.765373
3.690000	55.918408
3.700000	56.071642
3.710000	56.225075
3.720000	56.378706
3.730000	56.532537
3.740000	56.686567
3.750000	56.840796
3.760000	56.995224
3.770000	57.149851
3.780000	57.304677
3.790000	57.459701
3.800000	57.614925
3.810000	57.770348
3.820000	57.925970
3.830000	58.081791
3.840000	58.237811
3.850000	58.394030
3.860000	58.550448
3.870000	58.707065
3.880000	58.863881
3.890000	59.020896
3.900000	59.178109
3.910000	59.335522
3.920000	59.493134
3.930000	59.650945
3.940000	59.808955
3.950000	59.967164
3.960000	60.125572
3.970000	60.284179
3.980000	60.442985
3.990000	60.601990
4.000000	60.761194
4.010000	60.920597
4.020000	61.080199
4.030000	61.240000
4.040000	61.400000
4.050000	61.560199
4.060000	61.720597
4.070000	61.881194
4.080000	62.041990
4.090000	62.202985
4.100000	62.364179
4.110000	62.525572
4.120000	62.687164
4.130000	62.848955
4.140000	63.010945
4.150000	63.173134
4.160000	63.335522
4.170000	63.498109
4.180000	63.660896
4.190000	63.823881
4.200000	63.987065
4.210000	64.150448
4.220000	64.314030
4.230000	64.477811
4.240000	64.641791
4.250000	64.805970
4.260000	64.970348
4.270000	65.134925
4.280000	65.299701
4.290000	65.464677
4.300000	65.629851
4.310000	65.795224
4.320000	65.960796
4.330000	66.126567
4.340000	66.292537
4.350000	66.458706
4.360000	66.625075
4.370000	66.791642
4.380000	66.958408
4.390000	67.125373
4.400000	67.292537
4.410000	67.459900
4.420000	67.627463
4.430000	67.795224
4.440000	67.963184
4.450000	68.131343
4.460000	68.299701
4.470000	68.468259
4.480000	68.637015
4.490000	68.805970
4.500000	68.975124
4.510000	69.144478
4.520000	69.314030
4.530000	69.483781
4.540000	69.653731
4.550000	69.823881
4.560000	69.994229
4.570000	70.164776
4.580000	70.335522
4.590000	70.506468
4.600000	70.677612
4.610000	70.848955
4.620000	71.020498
4.630000	71.192239
4.640000	71.364179
4.650000	71.536318
4.660000	71.708657
4.670000	71.881194
4.680000	72.053930
4.690000	72.226866
4.700000	72.400000
4.710000	72.573333
4.720000	72.746866
4.730000	72.920597
4.740000	73.094527
4.750000	73.268657
4.760000	73.442985
4.770000	73.617512
4.780000	73.792239
4.790000	73.967164
4.800000	74.142289
4.810000	74.317612
4.820000	74.493134
4.830000	74.668856
4.840000	74.844776
4.850000	75.020896
4.860000	75.197214
4.870000	75.373731
4.880000	75.550448
4.890000	75.727363
4.900000	75.904478
4.910000	76.081791
4.920000	76.259303
4.930000	76.437015
4.940000	76.614925
4.950000	76.793035
4.960000	76.971343
4.970000	77.149851
4.980000	77.328557
4.990000	77.507463
5.000000	77.686567
